Cuenca;Estación;Fecha;Hora;Temperatura (°C);Temp Punto Rocio
84;193;06/05/2012;600;18.0;-9.0
84;193;06/05/2012;700;20.9;-9.0
84;193;06/05/2012;800;22.9;-9.0
84;193;06/05/2012;900;24.2;-9.0
84;193;06/05/2012;1000;25.8;-9.0
84;193;06/05/2012;1100;25.9;-9.0
84;193;06/05/2012;1200;25.9;-9.0
84;193;06/05/2012;1300;26.3;-9.0
84;193;06/05/2012;1400;26.4;-9.0
84;193;06/05/2012;1500;22.9;-9.0
84;193;06/05/2012;1600;20.4;-9.0
84;193;06/05/2012;1700;20.5;-9.0
84;193;06/05/2012;1800;20.7;-9.0
84;193;06/05/2012;1900;20.7;-9.0
84;193;06/05/2012;2000;20.9;-9.0
84;193;06/05/2012;2100;20.8;-9.0
84;193;06/05/2012;2200;20.6;-9.0
84;193;06/05/2012;2300;20.4;-9.0
84;193;06/05/2012;2400;20.3;-9.0
84;193;07/05/2012;100;20.3;-9.0
84;193;07/05/2012;200;20.2;-9.0
84;193;07/05/2012;300;19.7;-9.0
84;193;07/05/2012;400;19.1;-9.0
84;193;07/05/2012;500;20.1;-9.0
84;193;07/05/2012;600;20.4;-9.0
84;193;07/05/2012;700;20.4;-9.0
84;193;07/05/2012;800;22.3;-9.0
84;193;07/05/2012;900;24.6;-9.0
84;193;07/05/2012;1000;26.1;-9.0
84;193;07/05/2012;1100;27.3;-9.0
84;193;07/05/2012;1200;26.1;-9.0
84;193;07/05/2012;1300;26.7;-9.0
84;193;07/05/2012;1400;26.7;-9.0
84;193;07/05/2012;1500;26.6;-9.0
84;193;07/05/2012;1600;24.8;-9.0
84;193;07/05/2012;1700;23.2;-9.0
84;193;07/05/2012;1800;21.4;-9.0
84;193;07/05/2012;1900;21.2;-9.0
84;193;07/05/2012;2000;21.5;-9.0
84;193;07/05/2012;2100;21.4;-9.0
84;193;07/05/2012;2200;21.2;-9.0
84;193;07/05/2012;2300;20.9;-9.0
84;193;07/05/2012;2400;20.1;-9.0
84;193;08/05/2012;100;19.4;-9.0
84;193;08/05/2012;200;18.7;-9.0
84;193;08/05/2012;300;18.4;-9.0
84;193;08/05/2012;400;18.1;-9.0
84;193;08/05/2012;500;17.8;-9.0
84;193;08/05/2012;600;17.6;-9.0
84;193;08/05/2012;700;19.9;-9.0
84;193;08/05/2012;800;23.1;-9.0
84;193;08/05/2012;900;24.9;-9.0
84;193;08/05/2012;1000;25.2;-9.0
84;193;08/05/2012;1100;25.4;-9.0
84;193;08/05/2012;1200;25.7;-9.0
84;193;08/05/2012;1300;25.2;-9.0
84;193;08/05/2012;1400;24.2;-9.0
84;193;08/05/2012;1500;20.4;-9.0
84;193;08/05/2012;1600;20.6;-9.0
84;193;08/05/2012;1700;21.0;-9.0
84;193;08/05/2012;1800;21.1;-9.0
84;193;08/05/2012;1900;21.0;-9.0
84;193;08/05/2012;2000;20.4;-9.0
84;193;08/05/2012;2100;20.3;-9.0
84;193;08/05/2012;2200;20.1;-9.0
84;193;08/05/2012;2300;19.8;-9.0
84;193;08/05/2012;2400;19.3;-9.0
84;193;09/05/2012;100;18.6;-9.0
84;193;09/05/2012;200;17.6;-9.0
84;193;09/05/2012;300;17.1;-9.0
84;193;09/05/2012;400;16.6;-9.0
84;193;09/05/2012;500;16.3;-9.0
84;193;09/05/2012;600;18.9;-9.0
84;193;09/05/2012;700;21.2;-9.0
84;193;09/05/2012;800;23.5;-9.0
84;193;09/05/2012;900;24.9;-9.0
84;193;09/05/2012;1000;26.1;-9.0
84;193;09/05/2012;1100;27.2;-9.0
84;193;09/05/2012;1200;28.3;-9.0
84;193;09/05/2012;1300;27.1;-9.0
84;193;09/05/2012;1400;25.7;-9.0
84;193;09/05/2012;1500;22.4;-9.0
84;193;09/05/2012;1600;21.7;-9.0
84;193;09/05/2012;1700;22.0;-9.0
84;193;09/05/2012;1800;21.4;-9.0
84;193;09/05/2012;1900;21.0;-9.0
84;193;09/05/2012;2000;20.7;-9.0
84;193;09/05/2012;2100;21.7;-9.0
84;193;09/05/2012;2200;21.6;-9.0
84;193;09/05/2012;2300;20.4;-9.0
84;193;09/05/2012;2400;19.5;-9.0
84;193;10/05/2012;100;19.0;-9.0
84;193;10/05/2012;200;18.4;-9.0
84;193;10/05/2012;300;17.8;-9.0
84;193;10/05/2012;400;17.0;-9.0
84;193;10/05/2012;500;16.6;-9.0
84;193;10/05/2012;600;16.3;-9.0
84;193;10/05/2012;700;19.4;-9.0
84;193;10/05/2012;800;22.9;-9.0
84;193;10/05/2012;900;24.1;-9.0
84;193;10/05/2012;1000;25.3;-9.0
84;193;10/05/2012;1100;26.3;-9.0
84;193;10/05/2012;1200;27.3;-9.0
84;193;10/05/2012;1300;27.5;-9.0
84;193;10/05/2012;1400;26.3;-9.0
84;193;10/05/2012;1500;23.0;-9.0
84;193;10/05/2012;1600;20.8;-9.0
84;193;10/05/2012;1700;20.8;-9.0
84;193;10/05/2012;1800;21.0;-9.0
84;193;10/05/2012;1900;20.7;-9.0
84;193;10/05/2012;2000;21.2;-9.0
84;193;10/05/2012;2100;21.2;-9.0
84;193;10/05/2012;2200;21.3;-9.0
84;193;10/05/2012;2300;21.2;-9.0
84;193;10/05/2012;2400;21.3;-9.0
84;193;11/05/2012;100;21.0;-9.0
84;193;11/05/2012;200;20.6;-9.0
84;193;11/05/2012;300;20.5;-9.0
84;193;11/05/2012;400;20.5;-9.0
84;193;11/05/2012;500;20.7;-9.0
84;193;11/05/2012;600;20.6;-9.0
84;193;11/05/2012;700;21.8;-9.0
84;193;11/05/2012;800;23.7;-9.0
84;193;11/05/2012;900;24.7;-9.0
84;193;11/05/2012;1000;25.8;-9.0
84;193;11/05/2012;1100;26.5;-9.0
84;193;11/05/2012;1200;27.5;-9.0
84;193;11/05/2012;1300;27.2;-9.0
84;193;11/05/2012;1400;27.2;-9.0
84;193;11/05/2012;1500;27.2;-9.0
84;193;11/05/2012;1600;25.3;-9.0
84;193;11/05/2012;1700;24.2;-9.0
84;193;11/05/2012;1800;23.6;-9.0
84;193;11/05/2012;1900;22.8;-9.0
84;193;11/05/2012;2000;22.5;-9.0
84;193;11/05/2012;2100;22.5;-9.0
84;193;11/05/2012;2200;21.8;-9.0
84;193;11/05/2012;2300;21.6;-9.0
84;193;11/05/2012;2400;21.6;-9.0
84;193;12/05/2012;100;21.1;-9.0
84;193;12/05/2012;200;21.1;-9.0
84;193;12/05/2012;300;20.8;-9.0
84;193;12/05/2012;400;20.1;-9.0
84;193;12/05/2012;500;19.8;-9.0
84;193;12/05/2012;600;21.1;-9.0
84;193;12/05/2012;700;22.0;-9.0
84;193;12/05/2012;800;23.1;-9.0
84;193;12/05/2012;900;23.6;-9.0
84;193;12/05/2012;1000;24.4;-9.0
84;193;12/05/2012;1100;25.4;-9.0
84;193;12/05/2012;1200;26.0;-9.0
84;193;12/05/2012;1300;26.6;-9.0
84;193;12/05/2012;1400;26.8;-9.0
84;193;12/05/2012;1500;26.7;-9.0
84;193;12/05/2012;1600;25.4;-9.0
84;193;12/05/2012;1700;24.1;-9.0
84;193;12/05/2012;1800;23.5;-9.0
84;193;12/05/2012;1900;22.9;-9.0
84;193;12/05/2012;2000;22.6;-9.0
84;193;12/05/2012;2100;22.5;-9.0
84;193;12/05/2012;2200;22.4;-9.0
84;193;12/05/2012;2300;21.4;-9.0
84;193;12/05/2012;2400;21.6;-9.0
84;193;13/05/2012;100;21.6;-9.0
84;193;13/05/2012;200;21.4;-9.0
84;193;13/05/2012;300;21.6;-9.0
84;193;13/05/2012;400;21.2;-9.0
84;193;13/05/2012;500;21.2;-9.0
84;193;13/05/2012;600;21.3;-9.0
84;193;13/05/2012;700;22.3;-9.0
84;193;13/05/2012;800;23.6;-9.0
84;193;13/05/2012;900;25.4;-9.0
84;193;13/05/2012;1000;25.0;-9.0
84;193;13/05/2012;1100;25.4;-9.0
84;193;13/05/2012;1200;25.7;-9.0
84;193;13/05/2012;1300;25.7;-9.0
84;193;13/05/2012;1400;26.8;-9.0
84;193;13/05/2012;1500;26.7;-9.0
84;193;13/05/2012;1600;24.5;-9.0
84;193;13/05/2012;1700;24.2;-9.0
84;193;13/05/2012;1800;23.7;-9.0
84;193;13/05/2012;1900;22.8;-9.0
84;193;13/05/2012;2000;22.3;-9.0
84;193;13/05/2012;2100;22.4;-9.0
84;193;13/05/2012;2200;22.6;-9.0
84;193;13/05/2012;2300;21.7;-9.0
84;193;13/05/2012;2400;20.5;-9.0
84;193;14/05/2012;100;20.3;-9.0
84;193;14/05/2012;200;20.3;-9.0
84;193;14/05/2012;300;20.4;-9.0
84;193;14/05/2012;400;20.0;-9.0
84;193;14/05/2012;500;19.9;-9.0
84;193;14/05/2012;600;20.8;-9.0
84;193;14/05/2012;700;21.6;-9.0
84;193;14/05/2012;800;23.2;-9.0
84;193;14/05/2012;900;24.9;-9.0
84;193;14/05/2012;1000;26.2;-9.0
84;193;14/05/2012;1100;27.1;-9.0
84;193;14/05/2012;1200;26.5;-9.0
84;193;14/05/2012;1300;26.3;-9.0
84;193;14/05/2012;1400;23.7;-9.0
84;193;14/05/2012;1500;23.0;-9.0
84;193;14/05/2012;1600;21.5;-9.0
84;193;14/05/2012;1700;20.7;-9.0
84;193;14/05/2012;1800;20.2;-9.0
84;193;14/05/2012;1900;19.7;-9.0
84;193;14/05/2012;2000;19.9;-9.0
84;193;14/05/2012;2100;19.9;-9.0
84;193;14/05/2012;2200;19.8;-9.0
84;193;14/05/2012;2300;19.5;-9.0
84;193;14/05/2012;2400;19.6;-9.0
84;193;15/05/2012;100;19.3;-9.0
84;193;15/05/2012;200;19.1;-9.0
84;193;15/05/2012;300;19.5;-9.0
84;193;15/05/2012;400;19.8;-9.0
84;193;15/05/2012;500;20.0;-9.0
84;193;15/05/2012;600;20.5;-9.0
84;193;15/05/2012;700;20.1;-9.0
84;193;15/05/2012;800;22.0;-9.0
84;193;15/05/2012;900;24.2;-9.0
84;193;15/05/2012;1000;24.8;-9.0
84;193;15/05/2012;1100;25.2;-9.0
84;193;15/05/2012;1200;25.1;-9.0
84;193;15/05/2012;1300;23.1;-9.0
84;193;15/05/2012;1400;22.5;-9.0
84;193;15/05/2012;1500;22.6;-9.0
84;193;15/05/2012;1600;22.1;-9.0
84;193;15/05/2012;1700;21.1;-9.0
84;193;15/05/2012;1800;20.9;-9.0
84;193;15/05/2012;1900;20.9;-9.0
84;193;15/05/2012;2000;19.9;-9.0
84;193;15/05/2012;2100;19.0;-9.0
84;193;15/05/2012;2200;19.0;-9.0
84;193;15/05/2012;2300;19.5;-9.0
84;193;15/05/2012;2400;19.7;-9.0
84;193;16/05/2012;100;19.6;-9.0
84;193;16/05/2012;200;19.5;-9.0
84;193;16/05/2012;300;19.3;-9.0
84;193;16/05/2012;400;19.3;-9.0
84;193;16/05/2012;500;19.8;-9.0
84;193;16/05/2012;600;20.5;-9.0
84;193;16/05/2012;700;21.2;-9.0
84;193;16/05/2012;800;23.5;-9.0
84;193;16/05/2012;900;25.2;-9.0
84;193;16/05/2012;1000;25.8;-9.0
84;193;16/05/2012;1100;26.6;-9.0
84;193;16/05/2012;1200;27.6;-9.0
84;193;16/05/2012;1300;28.5;-9.0
84;193;16/05/2012;1400;28.6;-9.0
84;193;16/05/2012;1500;27.6;-9.0
84;193;16/05/2012;1600;25.6;-9.0
84;193;16/05/2012;1700;23.7;-9.0
84;193;16/05/2012;1800;23.0;-9.0
84;193;16/05/2012;1900;23.3;-9.0
84;193;16/05/2012;2000;22.8;-9.0
84;193;16/05/2012;2100;22.3;-9.0
84;193;16/05/2012;2200;22.0;-9.0
84;193;16/05/2012;2300;21.6;-9.0
84;193;16/05/2012;2400;20.9;-9.0
84;193;17/05/2012;100;20.2;-9.0
84;193;17/05/2012;200;20.3;-9.0
84;193;17/05/2012;300;20.7;-9.0
84;193;17/05/2012;400;21.1;-9.0
84;193;17/05/2012;500;21.0;-9.0
84;193;17/05/2012;600;21.3;-9.0
84;193;17/05/2012;700;22.4;-9.0
84;193;17/05/2012;800;24.2;-9.0
84;193;17/05/2012;900;25.9;-9.0
84;193;17/05/2012;1000;26.9;-9.0
84;193;17/05/2012;1100;28.4;-9.0
84;193;17/05/2012;1200;28.1;-9.0
84;193;17/05/2012;1300;28.2;-9.0
84;193;17/05/2012;1400;28.4;-9.0
84;193;17/05/2012;1500;28.2;-9.0
84;193;17/05/2012;1600;24.3;-9.0
84;193;17/05/2012;1700;22.4;-9.0
84;193;17/05/2012;1800;22.0;-9.0
84;193;17/05/2012;1900;21.9;-9.0
84;193;17/05/2012;2000;21.8;-9.0
84;193;17/05/2012;2100;21.9;-9.0
84;193;17/05/2012;2200;21.9;-9.0
84;193;17/05/2012;2300;21.6;-9.0
84;193;17/05/2012;2400;21.3;-9.0
84;193;18/05/2012;100;20.9;-9.0
84;193;18/05/2012;200;20.8;-9.0
84;193;18/05/2012;300;20.8;-9.0
84;193;18/05/2012;400;20.7;-9.0
84;193;18/05/2012;500;20.5;-9.0
84;193;18/05/2012;600;20.1;-9.0
84;193;18/05/2012;700;21.1;-9.0
84;193;18/05/2012;800;23.5;-9.0
84;193;18/05/2012;900;24.6;-9.0
84;193;18/05/2012;1000;26.1;-9.0
84;193;18/05/2012;1100;26.5;-9.0
84;193;18/05/2012;1200;27.6;-9.0
84;193;18/05/2012;1300;28.2;-9.0
84;193;18/05/2012;1400;27.9;-9.0
84;193;18/05/2012;1500;27.2;-9.0
84;193;18/05/2012;1600;26.8;-9.0
84;193;18/05/2012;1700;25.6;-9.0
84;193;18/05/2012;1800;24.1;-9.0
84;193;18/05/2012;1900;23.5;-9.0
84;193;18/05/2012;2000;22.9;-9.0
84;193;18/05/2012;2100;22.2;-9.0
84;193;18/05/2012;2200;21.6;-9.0
84;193;18/05/2012;2300;21.2;-9.0
84;193;18/05/2012;2400;21.3;-9.0
84;193;19/05/2012;100;21.1;-9.0
84;193;19/05/2012;200;21.1;-9.0
84;193;19/05/2012;300;20.9;-9.0
84;193;19/05/2012;400;20.8;-9.0
84;193;19/05/2012;500;20.8;-9.0
84;193;19/05/2012;600;20.9;-9.0
84;193;19/05/2012;700;21.4;-9.0
84;193;19/05/2012;800;22.7;-9.0
84;193;19/05/2012;900;24.6;-9.0
84;193;19/05/2012;1000;26.2;-9.0
84;193;19/05/2012;1100;25.6;-9.0
84;193;19/05/2012;1200;25.7;-9.0
84;193;19/05/2012;1300;26.4;-9.0
84;193;19/05/2012;1400;25.7;-9.0
84;193;19/05/2012;1500;21.9;-9.0
84;193;19/05/2012;1600;21.2;-9.0
84;193;19/05/2012;1700;21.6;-9.0
84;193;19/05/2012;1800;20.8;-9.0
84;193;19/05/2012;1900;20.3;-9.0
84;193;19/05/2012;2000;20.4;-9.0
84;193;19/05/2012;2100;20.4;-9.0
84;193;19/05/2012;2200;20.1;-9.0
84;193;19/05/2012;2300;20.0;-9.0
84;193;19/05/2012;2400;19.9;-9.0
84;193;20/05/2012;100;19.7;-9.0
84;193;20/05/2012;200;19.7;-9.0
84;193;20/05/2012;300;19.8;-9.0
84;193;20/05/2012;400;19.9;-9.0
84;193;20/05/2012;500;19.7;-9.0
84;193;20/05/2012;600;19.6;-9.0
84;193;20/05/2012;700;20.3;-9.0
84;193;20/05/2012;800;21.9;-9.0
84;193;20/05/2012;900;23.1;-9.0
84;193;20/05/2012;1000;23.6;-9.0
84;193;20/05/2012;1100;24.1;-9.0
84;193;20/05/2012;1200;24.2;-9.0
84;193;20/05/2012;1300;23.8;-9.0
84;193;20/05/2012;1400;24.1;-9.0
84;193;20/05/2012;1500;24.1;-9.0
84;193;20/05/2012;1600;22.7;-9.0
84;193;20/05/2012;1700;21.3;-9.0
84;193;20/05/2012;1800;20.8;-9.0
84;193;20/05/2012;1900;20.6;-9.0
84;193;20/05/2012;2000;20.4;-9.0
84;193;20/05/2012;2100;20.3;-9.0
84;193;20/05/2012;2200;20.3;-9.0
84;193;20/05/2012;2300;20.0;-9.0
84;193;20/05/2012;2400;19.9;-9.0
84;193;21/05/2012;100;19.7;-9.0
84;193;21/05/2012;200;19.7;-9.0
84;193;21/05/2012;300;19.4;-9.0
84;193;21/05/2012;400;19.3;-9.0
84;193;21/05/2012;500;19.2;-9.0
84;193;21/05/2012;600;19.4;-9.0
84;193;21/05/2012;700;20.2;-9.0
84;193;21/05/2012;800;21.2;-9.0
84;193;21/05/2012;900;22.4;-9.0
84;193;21/05/2012;1000;23.3;-9.0
84;193;21/05/2012;1100;23.8;-9.0
84;193;21/05/2012;1200;23.9;-9.0
84;193;21/05/2012;1300;24.5;-9.0
84;193;21/05/2012;1400;24.4;-9.0
84;193;21/05/2012;1500;25.4;-9.0
84;193;21/05/2012;1600;25.1;-9.0
84;193;21/05/2012;1700;21.6;-9.0
84;193;21/05/2012;1800;20.4;-9.0
84;193;21/05/2012;1900;20.5;-9.0
84;193;21/05/2012;2000;20.7;-9.0
84;193;21/05/2012;2100;20.6;-9.0
84;193;21/05/2012;2200;20.6;-9.0
84;193;21/05/2012;2300;20.6;-9.0
84;193;21/05/2012;2400;20.8;-9.0
84;193;22/05/2012;100;20.7;-9.0
84;193;22/05/2012;200;20.4;-9.0
84;193;22/05/2012;300;20.5;-9.0
84;193;22/05/2012;400;19.9;-9.0
84;193;22/05/2012;500;19.2;-9.0
84;193;22/05/2012;600;18.8;-9.0
84;193;22/05/2012;700;19.7;-9.0
84;193;22/05/2012;800;21.1;-9.0
84;193;22/05/2012;900;21.7;-9.0
84;193;22/05/2012;1000;22.8;-9.0
84;193;22/05/2012;1100;23.8;-9.0
84;193;22/05/2012;1200;24.7;-9.0
84;193;22/05/2012;1300;25.3;-9.0
84;193;22/05/2012;1400;25.8;-9.0
84;193;22/05/2012;1500;25.3;-9.0
84;193;22/05/2012;1600;22.5;-9.0
84;193;22/05/2012;1700;20.9;-9.0
84;193;22/05/2012;1800;20.9;-9.0
84;193;22/05/2012;1900;20.7;-9.0
84;193;22/05/2012;2000;20.6;-9.0
84;193;22/05/2012;2100;20.5;-9.0
84;193;22/05/2012;2200;20.3;-9.0
84;193;22/05/2012;2300;20.2;-9.0
84;193;22/05/2012;2400;19.9;-9.0
84;193;23/05/2012;100;19.9;-9.0
84;193;23/05/2012;200;19.5;-9.0
84;193;23/05/2012;300;19.1;-9.0
84;193;23/05/2012;400;18.7;-9.0
84;193;23/05/2012;500;18.7;-9.0
84;193;23/05/2012;600;18.5;-9.0
84;193;23/05/2012;700;20.1;-9.0
84;193;23/05/2012;800;21.7;-9.0
84;193;23/05/2012;900;22.1;-9.0
84;193;23/05/2012;1000;23.4;-9.0
84;193;23/05/2012;1100;24.6;-9.0
84;193;23/05/2012;1200;26.1;-9.0
84;193;23/05/2012;1300;26.3;-9.0
84;193;23/05/2012;1400;25.1;-9.0
84;193;23/05/2012;1500;25.0;-9.0
84;193;23/05/2012;1600;24.9;-9.0
84;193;23/05/2012;1700;24.0;-9.0
84;193;23/05/2012;1800;23.1;-9.0
84;193;23/05/2012;1900;22.0;-9.0
84;193;23/05/2012;2000;21.5;-9.0
84;193;23/05/2012;2100;21.4;-9.0
84;193;23/05/2012;2200;21.4;-9.0
84;193;23/05/2012;2300;21.4;-9.0
84;193;23/05/2012;2400;21.3;-9.0
84;193;24/05/2012;100;21.1;-9.0
84;193;24/05/2012;200;20.8;-9.0
84;193;24/05/2012;300;20.9;-9.0
84;193;24/05/2012;400;20.9;-9.0
84;193;24/05/2012;500;21.0;-9.0
84;193;24/05/2012;600;21.1;-9.0
84;193;24/05/2012;700;21.3;-9.0
84;193;24/05/2012;800;22.9;-9.0
84;193;24/05/2012;900;23.8;-9.0
84;193;24/05/2012;1000;23.6;-9.0
84;193;24/05/2012;1100;23.7;-9.0
84;193;24/05/2012;1200;22.6;-9.0
84;193;24/05/2012;1300;21.6;-9.0
84;193;24/05/2012;1400;21.0;-9.0
84;193;24/05/2012;1500;22.0;-9.0
84;193;24/05/2012;1600;23.5;-9.0
84;193;24/05/2012;1700;23.1;-9.0
84;193;24/05/2012;1800;22.0;-9.0
84;193;24/05/2012;1900;21.8;-9.0
84;193;24/05/2012;2000;21.7;-9.0
84;193;24/05/2012;2100;21.6;-9.0
84;193;24/05/2012;2200;21.5;-9.0
84;193;24/05/2012;2300;21.1;-9.0
84;193;24/05/2012;2400;20.7;-9.0
84;193;25/05/2012;100;20.0;-9.0
84;193;25/05/2012;200;19.5;-9.0
84;193;25/05/2012;300;19.2;-9.0
84;193;25/05/2012;400;19.4;-9.0
84;193;25/05/2012;500;19.3;-9.0
84;193;25/05/2012;600;19.0;-9.0
84;193;25/05/2012;700;21.5;-9.0
84;193;25/05/2012;800;24.0;-9.0
84;193;25/05/2012;900;26.2;-9.0
84;193;25/05/2012;1000;26.3;-9.0
84;193;25/05/2012;1100;26.2;-9.0
84;193;25/05/2012;1200;26.8;-9.0
84;193;25/05/2012;1300;24.7;-9.0
84;193;25/05/2012;1400;23.5;-9.0
84;193;25/05/2012;1500;23.7;-9.0
84;193;25/05/2012;1600;23.4;-9.0
84;193;25/05/2012;1700;22.3;-9.0
84;193;25/05/2012;1800;21.8;-9.0
84;193;25/05/2012;1900;21.0;-9.0
84;193;25/05/2012;2000;20.2;-9.0
84;193;25/05/2012;2100;20.5;-9.0
84;193;25/05/2012;2200;21.5;-9.0
84;193;25/05/2012;2300;21.4;-9.0
84;193;25/05/2012;2400;21.2;-9.0
84;193;26/05/2012;100;20.5;-9.0
84;193;26/05/2012;200;18.7;-9.0
84;193;26/05/2012;300;18.5;-9.0
84;193;26/05/2012;400;19.2;-9.0
84;193;26/05/2012;500;20.1;-9.0
84;193;26/05/2012;600;20.6;-9.0
84;193;26/05/2012;700;22.1;-9.0
84;193;26/05/2012;800;24.0;-9.0
84;193;26/05/2012;900;25.3;-9.0
84;193;26/05/2012;1000;26.2;-9.0
84;193;26/05/2012;1100;26.8;-9.0
84;193;26/05/2012;1200;27.8;-9.0
84;193;26/05/2012;1300;26.9;-9.0
84;193;26/05/2012;1400;25.1;-9.0
84;193;26/05/2012;1500;23.3;-9.0
84;193;26/05/2012;1600;22.7;-9.0
84;193;26/05/2012;1700;20.9;-9.0
84;193;26/05/2012;1800;20.8;-9.0
84;193;26/05/2012;1900;21.3;-9.0
84;193;26/05/2012;2000;21.7;-9.0
84;193;26/05/2012;2100;20.7;-9.0
84;193;26/05/2012;2200;19.1;-9.0
84;193;26/05/2012;2300;18.7;-9.0
84;193;26/05/2012;2400;17.9;-9.0
84;193;27/05/2012;100;17.9;-9.0
84;193;27/05/2012;200;18.7;-9.0
84;193;27/05/2012;300;17.2;-9.0
84;193;27/05/2012;400;16.9;-9.0
84;193;27/05/2012;500;17.2;-9.0
84;193;27/05/2012;600;17.3;-9.0
84;193;27/05/2012;700;20.3;-9.0
84;193;27/05/2012;800;23.3;-9.0
84;193;27/05/2012;900;25.1;-9.0
84;193;27/05/2012;1000;26.4;-9.0
84;193;27/05/2012;1100;26.2;-9.0
84;193;27/05/2012;1200;26.9;-9.0
84;193;27/05/2012;1300;26.9;-9.0
84;193;27/05/2012;1400;26.3;-9.0
84;193;27/05/2012;1500;25.8;-9.0
84;193;27/05/2012;1600;25.0;-9.0
84;193;27/05/2012;1700;24.5;-9.0
84;193;27/05/2012;1800;22.9;-9.0
84;193;27/05/2012;1900;21.3;-9.0
84;193;27/05/2012;2000;21.6;-9.0
84;193;27/05/2012;2100;21.8;-9.0
84;193;27/05/2012;2200;21.7;-9.0
84;193;27/05/2012;2300;21.8;-9.0
84;193;27/05/2012;2400;21.4;-9.0
84;193;28/05/2012;100;21.5;-9.0
84;193;28/05/2012;200;21.5;-9.0
84;193;28/05/2012;300;21.5;-9.0
84;193;28/05/2012;400;21.4;-9.0
84;193;28/05/2012;500;21.1;-9.0
84;193;28/05/2012;600;21.2;-9.0
84;193;28/05/2012;700;22.5;-9.0
84;193;28/05/2012;800;23.9;-9.0
84;193;28/05/2012;900;25.6;-9.0
84;193;28/05/2012;1000;26.9;-9.0
84;193;28/05/2012;1100;28.4;-9.0
84;193;28/05/2012;1200;28.0;-9.0
84;193;28/05/2012;1300;26.8;-9.0
84;193;28/05/2012;1400;21.9;-9.0
84;193;28/05/2012;1500;21.5;-9.0
84;193;28/05/2012;1600;21.4;-9.0
84;193;28/05/2012;1700;20.2;-9.0
84;193;28/05/2012;1800;20.2;-9.0
84;193;28/05/2012;1900;20.0;-9.0
84;193;28/05/2012;2000;20.0;-9.0
84;193;28/05/2012;2100;20.2;-9.0
84;193;28/05/2012;2200;20.2;-9.0
84;193;28/05/2012;2300;20.0;-9.0
84;193;28/05/2012;2400;20.2;-9.0
84;193;29/05/2012;100;19.9;-9.0
84;193;29/05/2012;200;19.1;-9.0
84;193;29/05/2012;300;19.9;-9.0
84;193;29/05/2012;400;20.9;-9.0
84;193;29/05/2012;500;21.1;-9.0
84;193;29/05/2012;600;21.2;-9.0
84;193;29/05/2012;700;22.4;-9.0
84;193;29/05/2012;800;24.5;-9.0
84;193;29/05/2012;900;26.1;-9.0
84;193;29/05/2012;1000;25.7;-9.0
84;193;29/05/2012;1100;25.8;-9.0
84;193;29/05/2012;1200;26.5;-9.0
84;193;29/05/2012;1300;27.0;-9.0
84;193;29/05/2012;1400;26.5;-9.0
84;193;29/05/2012;1500;25.7;-9.0
84;193;29/05/2012;1600;24.4;-9.0
84;193;29/05/2012;1700;23.4;-9.0
84;193;29/05/2012;1800;22.8;-9.0
84;193;29/05/2012;1900;22.4;-9.0
84;193;29/05/2012;2000;21.8;-9.0
84;193;29/05/2012;2100;21.9;-9.0
84;193;29/05/2012;2200;21.9;-9.0
84;193;29/05/2012;2300;21.8;-9.0
84;193;29/05/2012;2400;20.8;-9.0
84;193;30/05/2012;100;20.5;-9.0
84;193;30/05/2012;200;20.4;-9.0
84;193;30/05/2012;300;21.0;-9.0
84;193;30/05/2012;400;21.1;-9.0
84;193;30/05/2012;500;20.9;-9.0
84;193;30/05/2012;600;20.3;-9.0
84;193;30/05/2012;700;20.7;-9.0
84;193;30/05/2012;800;22.1;-9.0
84;193;30/05/2012;900;23.7;-9.0
84;193;30/05/2012;1000;26.3;-9.0
84;193;30/05/2012;1100;26.6;-9.0
84;193;30/05/2012;1200;27.3;-9.0
84;193;30/05/2012;1300;26.8;-9.0
84;193;30/05/2012;1400;26.4;-9.0
84;193;30/05/2012;1500;24.7;-9.0
84;193;30/05/2012;1600;23.2;-9.0
84;193;30/05/2012;1700;22.8;-9.0
84;193;30/05/2012;1800;22.9;-9.0
84;193;30/05/2012;1900;22.7;-9.0
84;193;30/05/2012;2000;21.2;-9.0
84;193;30/05/2012;2100;20.5;-9.0
84;193;30/05/2012;2200;20.4;-9.0
84;193;30/05/2012;2300;20.6;-9.0
84;193;30/05/2012;2400;20.4;-9.0
84;193;31/05/2012;100;20.2;-9.0
84;193;31/05/2012;200;20.3;-9.0
84;193;31/05/2012;300;20.5;-9.0
84;193;31/05/2012;400;20.4;-9.0
84;193;31/05/2012;500;20.5;-9.0
84;193;31/05/2012;600;20.2;-9.0
84;193;31/05/2012;700;20.6;-9.0
84;193;31/05/2012;800;21.8;-9.0
84;193;31/05/2012;900;23.9;-9.0
84;193;31/05/2012;1000;25.4;-9.0
84;193;31/05/2012;1100;25.6;-9.0
84;193;31/05/2012;1200;25.3;-9.0
84;193;31/05/2012;1300;24.1;-9.0
84;193;31/05/2012;1400;21.5;-9.0
84;193;31/05/2012;1500;20.9;-9.0
84;193;31/05/2012;1600;20.9;-9.0
84;193;31/05/2012;1700;20.9;-9.0
84;193;31/05/2012;1800;20.5;-9.0
84;193;31/05/2012;1900;20.1;-9.0
84;193;31/05/2012;2000;20.1;-9.0
84;193;31/05/2012;2100;20.6;-9.0
